Duration (in seconds),Q60_Page Submit,control1,Q80_Page Submit,control2,Q82_Page Submit,control3,Q84_Page Submit,control4,Q86_Page Submit,control5,Q88_Page Submit,control6,Q90_Page Submit,control7,Q92_Page Submit,control8,Q94_Page Submit,control9,Q58_Page Submit,warning1,Q64_Page Submit,warning2,Q66_Page Submit,warning3,Q68_Page Submit,warning4,Q70_Page Submit,warning5,Q72_Page Submit,warning6,Q74_Page Submit,warning7,Q76_Page Submit,warning8,Q78_Page Submit,warning9,pgsi1,pgsi2,pgsi3,pgsi4,pgsi5,pgsi6,pgsi7,pgsi8,pgsi9,gender,gendertext,age,freq,fan,comments,PROLIFIC_PID,ordercontrol,orderwarning
242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.732,1,4.649,0,6.684,0,9.919,1,4.968,0,6.052,1,5.193,1,24.206,1,3.651,1,0,0,1,0,0,0,0,0,0,2,NA,42,100,3,Looking forward to the game,10ea0c6dfecd4a8025cab03608350995987176797b62232898e3c86a25225d43,NA,warning8|warning1|warning9|warning3|warning4|warning5|warning2|warning7|warning6
178,10.023,1,8.573,0,10.075,0,9.556,1,6.096,0,4.399,1,15.804,0,8.252,0,4.841,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,1,1,2,0,0,2,NA,32,200,3,no comment,bf7ccb93ce04a4a1b252205df34f81db035a1521085fe8a1dabe3547ea2b0829,control7|control2|control6|control5|control3|control4|control9|control1|control8,NA
238,11.89,0,9.853,1,15.951,0,33.175,0,6.504,0,13.131,0,9.076,0,11.813,0,10.227,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,NA,58,100,3,NA,fdce69623812472e2985a54d6ebecec69c579d7b67d2c7fca90ba71d8b62a517,control4|control8|control1|control6|control9|control5|control2|control7|control3,NA
467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.621,1,5.155,0,45.164,0,4.329,1,5.704,0,12.705,0,32.283,1,12.864,1,7.574,0,0,0,1,0,1,1,0,0,1,1,NA,30,130,3,NA,5e3f1955f8e5f0c59bb5ae86a5ced8da73569920ccc092f62145f3341d994d46,NA,warning7|warning8|warning9|warning6|warning5|warning3|warning4|warning1|warning2
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.412,1,1.666,0,10.948,0,0.062,0,1.468,0,58.434,0,3.242,0,7.342,0,5.844,0,0,0,1,0,0,0,0,0,0,2,NA,29,300,3,NA,7085ec1119a9dc4fae7f725a3a24a1a6918b244dbd9942de6d2c21e1a20f5989,NA,warning6|warning3|warning8|warning5|warning1|warning7|warning9|warning2|warning4
169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.675,1,5.08,0,6.098,0,4.196,1,4.716,0,3.699,0,29.191,0,9.014,0,5.299,0,1,0,1,1,1,1,0,1,3,2,NA,50,20,3,NA,cce0aa18754f8d2609617aaf16ee6cecdaaf9814ac20edb497fc6a9a3a68b07e,NA,warning7|warning9|warning3|warning5|warning6|warning4|warning2|warning1|warning8
306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685,0,11.178,0,28.241,0,12.902,0,35.231,0,20.409,0,47.475,0,18.783,0,11.618,0,0,0,0,0,0,0,0,0,0,1,NA,37,40,3,NA,dcf9ab9f4330ee966f79befc8368b8b498eaf994590a8a3fd63a01ed578b3efe,NA,warning5|warning3|warning4|warning6|warning9|warning8|warning1|warning2|warning7
159,5.183,0,4.371,0,5.808,0,6.198,0,3.877,0,3.975,0,23.504,1,6.48,1,4.706,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,2,2,NA,35,30,3,Very interesting survey.,9e2f1d7d03291abb3a1c80bcc750d579080058df4d6ca735cfe6d4367de59eaf,control7|control8|control4|control1|control2|control3|control6|control5|control9,NA
265,29.099,1,8.842,0,7.041,0,7.565,0,7.446,0,5.955,0,8.2,0,16.163,0,33.769,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,48,90,3,Nothing to add,bab6b99a65d6d0f137fc38015bb3dd83537581b3ef88fe0b088b5011331d8fcc,control9|control1|control3|control8|control2|control6|control4|control7|control5,NA
165,6.747,1,4.174,1,9.629,1,21.238,1,6.42,1,5.332,1,6.521,1,9.385,1,8.002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,34,50,3,NA,7a72ff511a02d50661ad1a1ac81151d061e20ed8dea230f26470eb1af944361d,control4|control3|control7|control9|control1|control8|control6|control5|control2,NA
2840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.671,0,2379.62,0,82.847,0,48.524,1,29.998,0,10.311,0,76.841,1,14.653,0,103.106,1,0,0,0,0,0,0,0,0,0,2,NA,37,10,3,NA,6b72d363826b9572a04047a48320be2ae30b852ed73a6964096b79a654178d71,NA,warning7|warning4|warning5|warning3|warning8|warning9|warning1|warning2|warning6
154,4.955,0,3.17,0,25.204,1,3.735,0,4.139,0,5.403,0,4.53,1,6.335,0,12.407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,2,NA,37,1,3,NA,c72111cd3f3d57901bc87e35059640e5baf87291844fe4fa6ac5cea84c26fbc3,control3|control9|control5|control1|control2|control7|control6|control8|control4,NA
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.661,1,4.632,0,4.014,0,4.402,1,10.484,0,7.551,0,5.591,1,44.87,1,8.871,0,1,0,1,1,1,0,1,1,1,2,NA,46,350,3,NA,c507f4b0bc02849e92fe009d0c604893e1dceb5e12215913a5a525f38dc20b5e,NA,warning8|warning5|warning6|warning4|warning2|warning9|warning1|warning7|warning3
240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.798,1,7.832,1,9.14,1,2.952,1,2.968,1,8.38,1,2.726,1,3.015,1,7.202,1,0,0,0,0,0,0,0,0,0,2,NA,36,100,3,No,9390bcec32d08f5fb4fe25ef7c41fb75b62efaa2817ca7071f59303522eec9fd,NA,warning1|warning6|warning3|warning9|warning2|warning4|warning7|warning8|warning5
232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.678,1,3.723,0,4.56,0,12.814,1,6.949,0,107.226,0,7.746,0,8.117,1,4.693,0,0,0,0,0,0,0,0,0,0,2,NA,41,6,3,NA,a37fa1511981a49a0877072e7d51d4f56f494dfaaaa4756777480b357ca5154f,NA,warning6|warning1|warning4|warning7|warning3|warning9|warning5|warning8|warning2
292,22.501,1,7.441,0,6.539,0,48.531,0,6.585,0,10.628,0,17.92,0,29.579,0,10.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,49,60,1,NA,34701508368e7d031387d3f1658693821584b4369be003edf29c181b5bd2f6a9,control4|control6|control1|control8|control3|control5|control2|control9|control7,NA
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.983,1,8.489,1,8.537,1,5.607,1,7.655,0,21.779,1,45.504,1,12.602,0,7.746,1,0,0,0,0,0,0,0,0,0,2,NA,41,60,3,none,856c236fa6905725e93e0ddf41e5d4d2f5d3f3e5a64a534a591a91812f3c3984,NA,warning7|warning2|warning6|warning9|warning5|warning3|warning1|warning4|warning8
160,4.721,0,2.465,0,6.229,1,4.467,0,3.644,0,49.324,0,6.861,0,2.485,1,5.872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,NA,29,365,3,none,dab89535097499a0a6ad5308a40f0be9ebdec3eb90cfdd76e1dd68044c9fd4d6,control6|control9|control5|control1|control3|control7|control4|control2|control8,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.497,1,8.524,0,8.541,0,5.489,0,6.045,0,3.84,0,31.164,0,8.524,1,7.184,1,3,0,1,1,0,0,0,0,1,2,NA,25,25,3,NA,b3d519c43456ff5c85a45bc97e6a9b5a3b16a92d4e0d0afa8e1383521d2f11db,NA,warning7|warning3|warning5|warning9|warning1|warning8|warning4|warning2|warning6
218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.788,0,4.329,1,11.182,1,7.989,0,10.339,1,3.786,1,28.163,1,19.536,0,44.99,0,0,0,0,0,0,0,0,0,0,1,NA,22,2,1,NA,948ec9238cbc99d1f5d99d93c57bfe720e0dde755259bffcb1f3521cbc70bca4,NA,warning9|warning8|warning6|warning3|warning1|warning5|warning7|warning2|warning4
156,24.495,0,3.593,1,4.685,1,5.784,1,5.064,1,19.358,1,28.369,1,3.671,1,4.842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,2,NA,26,5,3,NA,b06e2f1cc88a29549469944a93a276fd317e539352718f1428eae2ac097f4fad,control7|control6|control5|control9|control2|control8|control3|control4|control1,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.739,1,5.05,0,8.767,0,9.481,1,5.985,0,17.848,0,4.913,1,6.485,1,17.359,0,0,0,1,0,0,0,0,0,0,2,NA,30,55,3,NA,a10dd623cc5d58a9c983bb1499ef316e7007c01b27c8caad2140f4fa5c363917,NA,warning6|warning3|warning9|warning7|warning2|warning5|warning4|warning1|warning8
253,8.571,1,6.56,1,7.162,0,12.648,0,15.731,1,7.193,0,10.234,1,52.943,0,14.243,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,50,30,3,NA,0fef3afbd156aca2b5b31b9337bb33b6fe51ddab2315e626adad979ccdf9d0b0,control8|control4|control6|control2|control5|control9|control3|control1|control7,NA
178,6.673,1,6.027,0,3.626,0,13.973,1,5.257,0,34.614,0,6.577,1,11.65,1,7.494,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,41,65,3,NA,98e6f5786d09dd3db8932ce19ab5bd9cc5e64ead05032dab75acd00b9bd3ef99,control6|control4|control2|control5|control7|control8|control1|control9|control3,NA
242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.346,1,5.638,0,11.574,0,1.784,0,6.263,0,52.497,0,4.703,0,19.147,0,12.301,0,0,0,1,0,0,0,0,0,0,1,NA,31,20,3,NA,5f8902f42ba9da96fb7703daa7a75c9e5d219d53a06241d53b27ce037f657b89,NA,warning6|warning9|warning1|warning4|warning7|warning3|warning8|warning5|warning2
149,30.8,0,7.933,0,6.075,0,3.064,0,2.87,0,15.393,0,3.947,1,10.037,0,5.393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,45,365,3,NA,f082af0ba0927fb5e6636f4c9d43b1ba4080b25edc9b0f1a9aaf6a6ef37d11b8,control1|control6|control3|control2|control5|control8|control9|control4|control7,NA
218,13.128,0,7.659,0,7.046,0,17.101,0,9.713,0,14.545,0,6.44,0,10.586,0,10.843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,NA,34,30,3,Great,ab1aa0886af340d0d31f1541a3fd313b861c3d5f1def7fb63c04417c266526a6,control4|control6|control1|control3|control5|control9|control7|control8|control2,NA
391,3.733,1,5.268,0,17.666,0,4.852,1,21.002,0,3.268,0,22.82,1,8.321,0,15.171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,1,1,NA,29,15,3,NA,8f2106301de906a6facfbc6d444535ef48e949e4a31bad69c0967fa5f12d9d64,control3|control5|control7|control8|control9|control4|control2|control1|control6,NA
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.275,1,7.962,0,5.213,0,5.623,1,5.682,1,19.23,0,6.005,1,14.82,0,7.326,0,0,0,0,0,0,0,0,0,0,1,NA,33,300,1,NA,faeaf8c068f78d41086fdff2068d36692eb6aee8ddd79e03c54287c264cbdf1a,NA,warning6|warning8|warning1|warning5|warning2|warning4|warning3|warning9|warning7
183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.793,0,4.95,0,5.64,1,7.127,0,5.747,0,8.444,1,40.823,0,30.182,1,7.36,1,0,0,0,0,0,0,0,0,0,1,NA,33,1,3,NA,10a34040107b650129bf68a6e5ade32b2005216f2a83ac24c6b947f8dcc2025d,NA,warning7|warning8|warning6|warning9|warning1|warning4|warning5|warning2|warning3
202,11.466,1,3.9,1,102.119,1,4.136,0,4.325,0,5.282,0,3.137,0,7.534,0,4.064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,34,12,3,NA,7e12c79abb274e69e0fcc3e7bf5890f8421ae541133963dea01c58c38e4e5659,control3|control8|control6|control9|control1|control5|control2|control7|control4,NA
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46,1,7.475,0,9.79,0,7.595,1,19.683,0,28.629,0,7.21,0,6.952,0,6.059,0,0,0,1,0,0,0,0,0,1,2,NA,46,30,3,NA,727d20fdb3e4d3e7e0ae1956411a5f32ce6bdd6f2a9326425c660e243c201368,NA,warning6|warning3|warning5|warning8|warning7|warning2|warning9|warning1|warning4
264,16.601,1,8.939,0,3.738,0,4.501,0,4.991,0,4.082,0,6.526,0,24.896,0,70.117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,2,NA,29,24,3,NA,02d0f621632bafd1dee52968922a8bd3aaa1c5f236e0f59d2523d8cc845cdb1c,control9|control7|control4|control5|control6|control1|control8|control2|control3,NA
184,14.261,1,6.526,1,5.522,1,21.06,1,4.943,0,9.137,0,3.885,1,13.645,0,5.836,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,1,0,0,0,1,2,NA,33,300,3,NA,837912d620fd1fab730722c65f4d884f3f406bebda3c215004617e05d558c202,control1|control4|control6|control7|control8|control3|control5|control9|control2,NA
228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.379,0,5.467,0,32.28,1,3.831,0,3.289,0,3.529,1,4.094,0,18.584,0,6.6,1,0,0,1,0,0,1,0,0,1,2,NA,31,52,3,NA,7cc34552e17e65f216994840295efca166f7262bd6c51e7f11bd88748121936a,NA,warning3|warning1|warning6|warning9|warning8|warning2|warning5|warning4|warning7
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.235,1,3.346,0,1.965,0,4.432,1,2.788,0,2.281,0,35.854,1,10.012,0,7.539,0,0,0,0,0,0,0,0,0,0,2,NA,19,5,1,NA,a2ee31a95b4ce2af90e4eab1414a3a79af83ae79c44219352b77ae5c9a8b47c3,NA,warning7|warning8|warning9|warning1|warning3|warning2|warning6|warning5|warning4
232,28.127,1,111.388,1,2.873,1,6.103,1,7.335,0,3.696,1,5.134,1,14.033,1,4.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,3,2,2,0,2,2,NA,26,3,1,hhfg hdryh drth ty rhgfh,0d2065fba5bbcc9d16b5a384b51f6ab861eff69a331a37a18c1f733aa329a123,control5|control9|control4|control8|control6|control1|control3|control2|control7,NA
255,27.506,0,6.706,0,10.613,0,49.482,0,7.063,0,4.071,0,3.765,0,3.969,0,3.445,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,NA,24,10,3,"Nope, worked well.",0e168b7742288c19e4349f21584ba431fb075eabaa2827e9c466065c812420b3,control4|control1|control5|control3|control9|control8|control2|control6|control7,NA
640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.237,0,4.163,0,22.19,1,4.387,1,26.437,0,19.354,0,16.056,1,7.202,0,81.221,1,0,1,0,0,0,0,0,0,0,1,NA,18,1,3,NA,b8b5e44a2721ba407dd16eed6b1a99228443724cf702c06a326d6c6348570a47,NA,warning9|warning4|warning6|warning3|warning7|warning8|warning1|warning5|warning2
156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.353,1,6.257,0,24.313,1,6.855,0,4.043,0,5.448,1,4.106,0,37.311,0,9.425,0,0,0,0,0,0,0,0,0,0,1,NA,30,3,3,NA,e84b13c8dfbd490dd6b3ac14136f37c686401e83d10fa94a61fa9dda17c149ba,NA,warning8|warning3|warning4|warning2|warning6|warning1|warning7|warning9|warning5
267,8.771,0,6.64,1,5.341,0,13.368,0,4.931,0,4.657,0,7.294,0,6.836,0,37.588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,2,1,1,2,NA,31,300,3,NA,ac0c8844a329bab4ba14f93666a16cf161c388e84828bb512fdf7d18299092a4,control9|control4|control2|control1|control3|control5|control7|control8|control6,NA
204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.233,1,4.633,0,4.678,0,4.77,1,40.68,1,10.656,0,5.679,1,10.437,0,10.713,0,0,0,1,0,0,0,1,0,1,2,NA,51,12,1,NA,25146b67bb2a4621011549d33a181e5496341d27590b59e8644b7723e7952529,NA,warning5|warning9|warning8|warning4|warning2|warning1|warning3|warning7|warning6
157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.796,1,5.501,0,11.007,0,14.418,1,6.044,0,20.989,0,4.52,0,8.532,1,5.941,0,1,0,1,0,0,0,0,0,0,2,NA,21,30,3,NA,417d9ba48aaa34a0d4e554df0b589d36eb95e50d719d1adfc9e03ccf4a388e2f,NA,warning6|warning4|warning5|warning1|warning9|warning3|warning7|warning2|warning8
198,37.043,1,5.601,0,11.919,1,2.481,0,6.756,0,1.834,0,15.972,1,3.64,0,4.893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,3,2,3,3,2,NA,54,200,3,None,2419042c6c0e634c5ef26b1b02196a68fef6607f878edb983fe6f883996eb1ec,control1|control7|control5|control2|control6|control4|control8|control9|control3,NA
255,35.691,1,7.819,0,13.989,0,11.294,0,6.017,0,5.214,0,25.602,0,6.498,0,6.254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,41,210,3,None,845103dd61414c145a9a3201ca006ad559c988486bc9a42cf2fffe9d2e5a958a,control1|control7|control3|control4|control9|control2|control5|control8|control6,NA
154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1,5.593,0,3.19,0,1.873,0,23.397,0,3.029,0,4.621,0,3.814,0,7.004,0,0,0,0,0,0,0,0,0,0,2,NA,23,0,1,NA,bf86e1bdce21d7e02a257d80af3d84497182e874983cfe2e8898584420b5456f,NA,warning5|warning3|warning6|warning1|warning9|warning7|warning4|warning2|warning8
171,5.369,1,4.46,0,4.865,0,4.771,0,31.647,0,7.801,0,6.338,1,11.281,1,8.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,0,1,0,0,1,1,NA,20,170,1,NA,0c37e06c6f67b7f5ae8aac3ef7c8966adca3179cf2b15f1e02d06d9b46a67e98,control5|control6|control9|control8|control1|control3|control4|control7|control2,NA
745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.981,1,2.101,0,4.035,0,11.454,1,1.632,1,2.029,0,2.773,1,1.076,0,1.262,0,1,2,1,2,1,2,1,0,2,2,NA,35,15,1,NA,351c91ed1a774fea2705b9d8d217973854e2be04f65234a78084e01db1fbf963,NA,warning4|warning7|warning2|warning3|warning6|warning5|warning9|warning1|warning8
237,13.37,0,3.527,0,3.796,0,6.257,0,6.396,0,3.54,0,22.942,0,9.231,0,5.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,27,20,1,NA,370b9a0b342179312afda52c8b5e50eef271f4a710fec9378a5ef1b35e92b6c6,control7|control1|control5|control9|control6|control4|control3|control2|control8,NA
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.684,1,76.207,1,7.062,1,10.824,1,9.764,1,7.292,1,12.064,1,3.877,1,24.749,1,0,0,0,0,0,0,0,0,0,2,NA,32,0,3,NA,bb58602b0cf2aa57cc8e757b416908d735463af51a7d76773b8a568dc54a3859,NA,warning2|warning7|warning4|warning9|warning3|warning6|warning5|warning8|warning1
213,5.793,0,36.985,0,2.518,1,3.984,0,5.443,0,4.925,0,3.736,0,9.866,0,9.516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,1,0,0,1,1,2,NA,21,75,1,NA,469149f9cb4e8de9c1703ee5aebab2675075659e052442d044879d4bf4fc1fa4,control2|control1|control6|control3|control9|control8|control5|control4|control7,NA
471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,0,28.27,0,10.03,0,9.081,1,6.21,1,17.506,0,12.131,1,14.011,0,92.41,0,1,2,3,0,1,2,2,1,2,2,NA,40,25,1,I liked this survey,c5018be4f0dd5f8c3abc29acd3fa05f22938cd743ce3d9081aaedff5d67ebed4,NA,warning9|warning2|warning6|warning1|warning3|warning8|warning4|warning7|warning5
378,3.588,1,3.941,1,147.114,0,23.679,0,7.934,0,5.098,0,6.484,1,6.943,0,18.701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,2,NA,31,52,3,NA,5f1324dfa1ac5d911ad7dbb982ac77a0fc6accd0a1d3f257793f6ee52bcb300d,control3|control9|control6|control5|control7|control2|control4|control1|control8,NA
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.467,0,4.152,1,8.781,1,5.1,1,8.853,0,43.793,1,8.132,1,22.438,0,10.073,1,0,0,1,0,0,0,0,0,0,1,NA,30,2,1,NA,ee89c89ff78ecb557a473b3c9550984b521fa0c7d1222c361c0512481dc3c3e4,NA,warning6|warning8|warning5|warning4|warning1|warning7|warning9|warning3|warning2
257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.299,1,5.879,0,7.277,0,21.524,1,4.612,0,5.866,1,7.012,0,11.883,0,7.559,0,0,0,0,0,0,0,0,0,0,1,NA,41,50,3,NA,46a770d49223a2828fff496b835b7304c96bb1a6c435da7aa23dd94b7a95274d,NA,warning4|warning6|warning8|warning3|warning9|warning7|warning5|warning2|warning1
250,3.323,0,23.598,0,2.466,0,2.814,0,2.385,0,2.901,0,6.893,0,3.932,0,3.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,1,3,3,2,NA,33,15,1,NA,f3e5c2f9f353781bba0c37c605ec1323d7b461f6c07959dd947a22e84a14a8c2,control2|control7|control8|control9|control1|control6|control4|control3|control5,NA
151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.482,0,3.202,0,2.949,0,4.294,0,4.423,1,23.594,1,15.704,0,10.299,1,4.659,1,0,0,0,0,0,0,0,0,0,2,NA,25,1,3,NA,0339037c5797cefcd3b3f98c3ceadbfd62900b70b933abffb88a3af4309e7f67,NA,warning6|warning8|warning4|warning1|warning5|warning2|warning3|warning9|warning7
203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.061,1,13.931,1,8.109,1,5.718,1,6.399,1,38.58,1,3.605,1,7.59,1,6.794,1,0,0,0,0,0,0,0,0,0,2,NA,33,2,3,was fine,72d90a29d9bbfe97ee7061dc3007c37fbcfc649cd6367755cbc863f466320bed,NA,warning6|warning2|warning5|warning3|warning8|warning1|warning9|warning4|warning7
224,24.888,1,4.3,0,7.772,1,13.861,0,6.147,0,5.33,0,8.413,0,27.127,0,20.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,30,1,3,NA,73a1a0e42fe688e8a8346f0371ff5d858c2c26436677dd30885cc724415f9340,control9|control6|control1|control5|control8|control4|control7|control2|control3,NA
172,5.969,1,6.056,0,5.07,1,5.529,1,4.698,0,3.207,1,27.43,1,6.199,1,17.257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,1,NA,38,15,3,NA,74d9a4531103e9a39380a4368c9b1cc68a6c744a124cc37bb83a430f562db7d5,control7|control9|control4|control2|control1|control3|control5|control6|control8,NA
354,93.244,1,3.614,0,2.977,0,1.136,1,7.641,0,1.161,0,7.863,0,9.524,1,1.568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,27,25,3,NA,08643a3abfbfd5945c9f0312c15dd71a2d2b9271a031884fcdb8ec42d47d9c0f,control1|control9|control3|control8|control2|control7|control5|control6|control4,NA
